Age,Value Ratio
2024-06-10 12:13:35,1.000655034395353
2024-06-10 12:11:59,1.000489577497872
2024-06-10 12:09:59,1.0004252566272585
2024-06-10 12:08:59,1.0003755996340242
2024-06-10 12:07:23,1.0003352086871673
2024-06-10 12:07:11,1.0002828591807718
2024-06-10 12:07:11,1.0002306838942066
2024-06-10 12:07:11,0.9263323771851535
2024-06-10 12:07:11,1.0002167605483625
2024-06-10 12:07:11,0.21040466627851598
2024-06-10 12:07:11,1.000175188896699
2024-06-10 12:06:47,1.0000655626848605
2024-06-10 11:02:11,1.0003057673667302
2024-06-10 11:01:59,0.4499567084354305
2024-06-10 11:01:59,0.9999086031000901
2024-06-10 11:01:59,1.0003467858733375
2024-06-10 9:21:11,1.0008807673708144
2024-06-10 9:21:11,0.14219163739342386
2024-06-10 9:21:11,1.000715486997776
2024-06-10 9:21:11,1.000852262495066
2024-06-10 7:36:59,1.000945619840715
2024-06-10 6:53:59,1.00127026142876
2024-06-10 6:53:59,3.20447027388811
2024-06-10 6:53:59,1.001521894449294
2024-06-10 6:53:59,1.001313670593436
2024-06-10 5:57:47,1.0011992383667374
2024-06-10 5:01:59,1.0008840465805937
2024-06-10 4:34:47,1.0001798341479065
2024-06-10 4:34:11,1.0002973689026267
2024-06-10 4:32:11,1.0002878696909723
2024-06-10 4:27:23,1.0004756112062987
2024-06-10 4:21:35,1.0005780219819185
2024-06-10 3:38:11,1.0003441874082522
2024-06-10 3:11:47,1.0004771743132057
2024-06-10 2:32:35,1.000134531710195
2024-06-10 2:32:35,0.614404957395348
2024-06-10 2:32:35,0.9998603124670623
2024-06-10 2:28:35,1.0003378038374222
2024-06-10 1:25:11,1.0008034498025569
2024-06-10 1:13:35,1.0006951252117005
2024-06-10 0:57:59,1.0005756570052176
2024-06-10 0:39:35,1.000521519074786
2024-06-10 0:39:11,1.000381576743271
2024-06-10 0:13:35,1.0004973672726627
2024-06-09 23:46:23,1.0005702368963787
2024-06-09 23:13:23,1.000632909975698
2024-06-09 23:04:11,1.0010545784197267
2024-06-09 23:03:59,1.000931130238376
2024-06-09 22:58:59,1.0011396046166667
2024-06-09 20:53:35,1.0019584409337805
2024-06-09 20:53:35,0.9487964270752027
2024-06-09 20:53:35,1.002144746975594
2024-06-09 20:53:35,1.0021985630960755
2024-06-09 20:53:35,1.0022419090569594
2024-06-09 20:53:35,1.0024835705575244
2024-06-09 20:53:35,1.0029697120642687
2024-06-09 20:53:35,1.0027415386255087
2024-06-09 19:58:47,1.968134021562024
2024-06-09 19:58:47,1.0006486803003924
2024-06-09 19:58:47,1.0009539020653209
2024-06-09 17:33:11,1.0013677520563962
2024-06-09 17:33:11,2.591074343501094
2024-06-09 17:33:11,1.0020364847897751
2024-06-09 17:33:11,1.0027308248299702
2024-06-09 17:33:11,1.0014100090884686
2024-06-09 16:42:11,1.0010490215897214
2024-06-09 14:34:59,1.0010309526910122
2024-06-09 4:41:59,1.0015380650076016
2024-06-09 4:41:59,1.0015063844035528
2024-06-09 3:37:11,1.0010126613043167
2024-06-09 3:19:47,1.0010301396920522
2024-06-09 1:23:35,1.0012179713609353
2024-06-09 1:07:11,1.0011383640740559
2024-06-08 23:07:23,1.0012491923669018
2024-06-08 23:00:23,1.0012465856090522
